date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:50	53784/53784	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:54:44%20GMT	http://el.commonsupport.com/newwp/naxly/news-02/	D:/NAXLY/el.commonsupport.com/newwp/naxly/news-02/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:24:50	51705/51705	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:54:46%20GMT	http://el.commonsupport.com/newwp/naxly/news-03/	D:/NAXLY/el.commonsupport.com/newwp/naxly/news-03/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:24:50	81161/81161	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/video-1.jpg	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/video-1.jpg	(from http://el.commonsupport.com/newwp/naxly/)
13:24:50	1271/1271	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/icons/decor-2.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/icons/decor-2.png	(from http://el.commonsupport.com/newwp/naxly/)
13:24:56	46821/46821	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:54:50%20GMT	http://el.commonsupport.com/newwp/naxly/choose-us-01/	D:/NAXLY/el.commonsupport.com/newwp/naxly/choose-us-01/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:24:56	53772/53772	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:54:50%20GMT	http://el.commonsupport.com/newwp/naxly/news-04/	D:/NAXLY/el.commonsupport.com/newwp/naxly/news-04/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:24:56	45559/45559	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:54:51%20GMT	http://el.commonsupport.com/newwp/naxly/choose-us-02/	D:/NAXLY/el.commonsupport.com/newwp/naxly/choose-us-02/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:24:57	3097/3097	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/shape/shape-3.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/shape/shape-3.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:03	46420/46420	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:54:57%20GMT	http://el.commonsupport.com/newwp/naxly/choose-us-03/	D:/NAXLY/el.commonsupport.com/newwp/naxly/choose-us-03/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:04	54390/54390	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:54:58%20GMT	http://el.commonsupport.com/newwp/naxly/team-01/	D:/NAXLY/el.commonsupport.com/newwp/naxly/team-01/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:04	3095/3095	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-4.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-4.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:04	56595/56595	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:54:58%20GMT	http://el.commonsupport.com/newwp/naxly/team-02/	D:/NAXLY/el.commonsupport.com/newwp/naxly/team-02/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:11	54586/54586	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:55:05%20GMT	http://el.commonsupport.com/newwp/naxly/team-03/	D:/NAXLY/el.commonsupport.com/newwp/naxly/team-03/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:12	52735/52735	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:55:06%20GMT	http://el.commonsupport.com/newwp/naxly/team-04/	D:/NAXLY/el.commonsupport.com/newwp/naxly/team-04/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:13	7622/7622	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-5.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-5.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:17	46817/46817	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:55:13%20GMT	http://el.commonsupport.com/newwp/naxly/technology/	D:/NAXLY/el.commonsupport.com/newwp/naxly/technology/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:17	40382/40382	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Mar%202022%2007:55:14%20GMT	http://el.commonsupport.com/newwp/naxly/?p=123456abc	D:/NAXLY/el.commonsupport.com/newwp/naxly/index8d4e.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:22	45777/45777	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:55:18%20GMT	http://el.commonsupport.com/newwp/naxly/coming-soon/	D:/NAXLY/el.commonsupport.com/newwp/naxly/coming-soon/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:22	23681/23681	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-6.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-6.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:27	52873/52873	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:55:22%20GMT	http://el.commonsupport.com/newwp/naxly/faqs/	D:/NAXLY/el.commonsupport.com/newwp/naxly/faqs/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:32	44715/44715	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/testimonial-9.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/testimonial-9.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:33	36316/36316	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/testimonial-10.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/testimonial-10.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:41	200630/200630	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/illastration-1.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/illastration-1.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:42	52106/52106	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/case-2.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/case-2.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:42	64646/64646	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/case-1.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/case-1.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:51	35732/35732	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/case-3.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/case-3.png	(from http://el.commonsupport.com/newwp/naxly/)
13:25:55	57422/57422	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:55:43%20GMT	http://el.commonsupport.com/newwp/naxly/naxly_project/consulting-on-invoice-data-capture/	D:/NAXLY/el.commonsupport.com/newwp/naxly/naxly_project/consulting-on-invoice-data-capture/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:25:55	58335/58335	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:55:44%20GMT	http://el.commonsupport.com/newwp/naxly/naxly_project/automate-feedback-analysis/	D:/NAXLY/el.commonsupport.com/newwp/naxly/naxly_project/automate-feedback-analysis/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:26:00	46508/46508	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/case-4.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/case-4.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:01	58357/58357	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:55:56%20GMT	http://el.commonsupport.com/newwp/naxly/naxly_project/big-data-processing-implementation/	D:/NAXLY/el.commonsupport.com/newwp/naxly/naxly_project/big-data-processing-implementation/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:26:06	58335/58335	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:56:01%20GMT	http://el.commonsupport.com/newwp/naxly/naxly_project/bi-implementation-for-baby-care-app/	D:/NAXLY/el.commonsupport.com/newwp/naxly/naxly_project/bi-implementation-for-baby-care-app/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:26:16	52607/52607	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/news-1.jpg	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/news-1.jpg	(from http://el.commonsupport.com/newwp/naxly/)
13:26:22	30880/30880	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/news-2.jpg	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/news-2.jpg	(from http://el.commonsupport.com/newwp/naxly/)
13:26:25	62978/62978	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:56:22%20GMT	http://el.commonsupport.com/newwp/naxly/category/latest-news/	D:/NAXLY/el.commonsupport.com/newwp/naxly/category/latest-news/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:26:25	161150/161150	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-7.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-7.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:33	72344/72344	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:56:28%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-named-as-a-global-leader-in-big-data/	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-named-as-a-global-leader-in-big-data/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:26:34	72530/72530	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:56:28%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/the-current-state-of-artificial-intelligence-infographic/	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/the-current-state-of-artificial-intelligence-infographic/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:26:34	166330/166330	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-8.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-8.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:34	32943/32943	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/news-3.jpg	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/news-3.jpg	(from http://el.commonsupport.com/newwp/naxly/)
13:26:39	72169/72169	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2007:56:35%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards/	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards/index.html	(from http://el.commonsupport.com/newwp/naxly/)
13:26:40	2834/2834	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-1.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-1.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:40	25336/25336	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/icons/wheel-6.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/icons/wheel-6.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:41	33719/33719	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/icons/wheel-7.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/icons/wheel-7.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:43	2550/2550	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-2.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-2.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:43	2384/2384	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-3.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-3.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:44	3518/3518	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-4.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-4.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:44	3179/3179	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-5.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/clients-logo-5.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:44	1260/1260	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/icons/decor-3.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/images/icons/decor-3.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:45	831/831	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/footer-logo.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/footer-logo.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:46	6473/6473	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256f53543ca6b3e91c09614e2a8b58aa6%22	http://hb.wpmucdn.com/el.commonsupport.com/654412d7-0028-416e-be10-1842fe6517ed.js	D:/NAXLY/hb.wpmucdn.com/el.commonsupport.com/654412d7-0028-416e-be10-1842fe6517ed.js	(from http://el.commonsupport.com/newwp/naxly/)
13:26:46	847/847	---M--	200	added ('OK')	image/gif	date:Thu,%2031%20Dec%202020%2017:06:06%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/plugins/contact-form-7/images/ajax-loader.gif	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://hb.wpmucdn.com/el.commonsupport.com/4b4af4fa-c7fa-4983-b66d-43245bf55802.css)
13:26:53	187956/187956	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Dec%202020%2017:06:10%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-59.png	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/uploads/2020/03/shape-59.png	(from http://el.commonsupport.com/newwp/naxly/)
13:26:59	285081/285081	---MCZ	200	added ('OK')	application/javascript	etag:W/%2253fd0be0165f7571aff26373f80b9ca0%22	http://hb.wpmucdn.com/el.commonsupport.com/859d2f0f-8c1d-4818-ad28-6c8aa1bb7e64.js	D:/NAXLY/hb.wpmucdn.com/el.commonsupport.com/859d2f0f-8c1d-4818-ad28-6c8aa1bb7e64.js	(from http://el.commonsupport.com/newwp/naxly/)
13:27:04	68240/68240	---M--	200	added ('OK')	font/woff2	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.woff2	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.woff2	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
13:27:05	123540/123540	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.eot	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.eot	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
13:27:15	649651/649651	---MCZ	200	added ('OK')	application/javascript	etag:W/%22abefe5ced6e7bebd7a4b78b855304f43%22	http://hb.wpmucdn.com/el.commonsupport.com/8aa1bcfd-de0e-4137-80e2-274f26ef64e5.js	D:/NAXLY/hb.wpmucdn.com/el.commonsupport.com/8aa1bcfd-de0e-4137-80e2-274f26ef64e5.js	(from http://el.commonsupport.com/newwp/naxly/)
13:27:16	79752/79752	---M--	200	added ('OK')	font/woff	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.woff	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.woff	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
13:27:23	123540/123540	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.eot?	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400d41d.eot	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
13:27:32	14880/14880	---M--	200	added ('OK')	font/woff2	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-regular-400.woff2	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-regular-400.woff2	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
13:27:39	688937/688937	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.svg	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.svg	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
13:27:39	40576/40576	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-regular-400.eot	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-regular-400.eot	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
13:27:41	123304/123304	---M--	200	added ('OK')	font/ttf	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.ttf	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-brands-400.ttf	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
13:27:44	142267/142267	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-regular-400.svg	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-regular-400.svg	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
13:27:45	18168/18168	---M--	200	added ('OK')	font/woff	date:Thu,%2031%20Dec%202020%2017:06:09%20GMT	http://el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-regular-400.woff	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-content/themes/naxly/assets/fonts/fa-regular-400.woff	(from http://hb.wpmucdn.com/el.commonsupport.com/52a6fdd0-e328-47bf-9f30-fbc02e7d4b6e.css)
